EXCHANGE, RATE BTC/ETH, EXCHANGE, RATE BTC/ETH, MAX AMOUNT, TimeStamp
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06946762,1.44004015,2017-09-29 07:33:52 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06946761,1.44004015,2017-09-29 07:34:06 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06946761,1.44004015,2017-09-29 07:34:15 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.0694676,1.44004015,2017-09-29 07:34:22 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06946759,1.44004015,2017-09-29 07:34:33 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06946757,1.44004015,2017-09-29 07:34:47 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06946755,1.44004015,2017-09-29 07:34:59 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.0694675,1.44004015,2017-09-29 07:35:08 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06944355,1.44004015,2017-09-29 07:35:21 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06943017,1.44004015,2017-09-29 07:35:28 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06943012,1.44004015,2017-09-29 07:35:41 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06943012,1.44004015,2017-09-29 07:35:53 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06942777,1.44004015,2017-09-29 07:36:07 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06942769,1.16636746,2017-09-29 07:36:18 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06941358,1.16636746,2017-09-29 07:36:27 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06941352,1.16636746,2017-09-29 07:36:36 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06940014,1.16636746,2017-09-29 07:36:50 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06942798,1.16636746,2017-09-29 07:36:59 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06942795,1.16636746,2017-09-29 07:37:13 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.0693994,1.16636746,2017-09-29 07:37:25 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06942796,1.16636746,2017-09-29 07:37:36 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.0694,1.16636746,2017-09-29 07:37:50 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.0694,1.16636746,2017-09-29 07:38:00 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.0694,1.16636746,2017-09-29 07:38:09 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06939997,1.16636746,2017-09-29 07:38:16 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06938997,0.05903068,2017-09-29 07:38:24 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06939,1.16636746,2017-09-29 07:38:36 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06939,1.16636746,2017-09-29 07:38:46 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06939,1.16636746,2017-09-29 07:38:54 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06938917,1.16636746,2017-09-29 07:39:04 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06939896,1.16636746,2017-09-29 07:39:16 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.0694,1.16636746,2017-09-29 07:39:26 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06942899,1.16636746,2017-09-29 07:39:33 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06942899,1.16636746,2017-09-29 07:39:46 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06943,1.16636746,2017-09-29 07:39:59 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06943,1.16636746,2017-09-29 07:40:05 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06941361,1.16636746,2017-09-29 07:40:13 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06945279,1.16636746,2017-09-29 07:40:22 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.0694528,1.16636746,2017-09-29 07:40:30 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06947,1.16636746,2017-09-29 07:40:42 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06951,1.16636746,2017-09-29 07:40:51 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06959855,1.16636746,2017-09-29 07:41:01 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.0696,1.16636746,2017-09-29 07:41:36 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06959997,1.16636746,2017-09-29 07:41:50 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06959994,1.16636746,2017-09-29 07:42:02 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06951043,1.16636746,2017-09-29 07:42:16 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.0695997,1.16636746,2017-09-29 07:42:29 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06959988,1.16636746,2017-09-29 07:42:39 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06959982,1.16636746,2017-09-29 07:42:47 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06959976,1.16636746,2017-09-29 07:42:56 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06959969,1.16636746,2017-09-29 07:43:10 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06959994,1.16636746,2017-09-29 07:43:22 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06959973,1.16636746,2017-09-29 07:43:35 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06959967,1.16636746,2017-09-29 07:43:43 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06959961,1.16636746,2017-09-29 07:43:50 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06959997,0.56664239,2017-09-29 07:43:58 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.0696,1.16636746,2017-09-29 07:44:08 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.069505,1.16636746,2017-09-29 07:45:08 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06963083,0.9998,2017-09-29 07:45:20 -0400
sell_on_quadrigacx,0.07000001,buy_on_poloniex,0.06963069,1.16636746,2017-09-29 07:45:34 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.06963067,0.342105,2017-09-29 07:45:47 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.06972183,0.342105,2017-09-29 07:45:59 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.06972171,0.342105,2017-09-29 07:46:08 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.06972164,0.342105,2017-09-29 07:46:17 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.06972153,0.342105,2017-09-29 07:46:29 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.0697215,0.342105,2017-09-29 07:46:40 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.0697,0.342105,2017-09-29 07:46:51 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.06963906,0.342105,2017-09-29 07:47:03 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.06965,0.342105,2017-09-29 07:47:17 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.06965,0.342105,2017-09-29 07:47:32 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.06977335,0.342105,2017-09-29 07:47:45 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.06977335,0.342105,2017-09-29 07:47:58 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.06977334,0.342105,2017-09-29 07:48:06 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.06973683,0.342105,2017-09-29 07:48:19 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.0698,0.342105,2017-09-29 07:48:33 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.06984751,0.015,2017-09-29 07:48:41 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.06993138,0.10106406,2017-09-29 07:48:55 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.06993138,0.342105,2017-09-29 07:49:05 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.06989825,0.342105,2017-09-29 07:49:20 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.06993127,0.342105,2017-09-29 07:49:29 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.06993123,0.342105,2017-09-29 07:49:40 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.06993115,0.342105,2017-09-29 07:49:53 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.0699311,0.342105,2017-09-29 07:50:00 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.06991665,0.342105,2017-09-29 07:50:18 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.0699311,0.342105,2017-09-29 07:50:32 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.0699,0.342105,2017-09-29 07:50:42 -0400
sell_on_quadrigacx,0.07032172,buy_on_poloniex,0.06989997,0.342105,2017-09-29 07:50:50 -0400
sell_on_liqui,0.07037287,buy_on_quadrigacx,0.07000001,0.24227364,2017-09-29 08:00:52 -0400
sell_on_liqui,0.07037287,buy_on_quadrigacx,0.07000001,0.0936324,2017-09-29 08:01:04 -0400
sell_on_poloniex,0.07037001,buy_on_quadrigacx,0.07000001,36.60355816,2017-09-29 08:01:35 -0400
sell_on_poloniex,0.07037001,buy_on_quadrigacx,0.07000001,34.56771668,2017-09-29 08:01:43 -0400
sell_on_poloniex,0.07037001,buy_on_quadrigacx,0.07000001,20.29568007,2017-09-29 08:01:52 -0400
sell_on_poloniex,0.07037001,buy_on_quadrigacx,0.07000001,20.29135654,2017-09-29 08:02:04 -0400
sell_on_poloniex,0.07037002,buy_on_quadrigacx,0.07000001,42.104,2017-09-29 08:02:11 -0400
sell_on_poloniex,0.07037002,buy_on_quadrigacx,0.07000001,39.97556,2017-09-29 08:02:22 -0400
sell_on_poloniex,0.07037002,buy_on_quadrigacx,0.07000001,29.97556,2017-09-29 08:02:30 -0400
sell_on_poloniex,0.07037002,buy_on_quadrigacx,0.07000001,4.58428604,2017-09-29 08:02:44 -0400
sell_on_poloniex,0.07037002,buy_on_quadrigacx,0.07000001,3.45776564,2017-09-29 08:02:59 -0400
sell_on_poloniex,0.07037002,buy_on_quadrigacx,0.07000001,2.72918226,2017-09-29 08:03:11 -0400
sell_on_poloniex,0.07037008,buy_on_quadrigacx,0.07000001,13.73189518,2017-09-29 08:03:19 -0400
sell_on_poloniex,0.07037009,buy_on_quadrigacx,0.07000001,22.37597057,2017-09-29 08:03:27 -0400
sell_on_poloniex,0.07037014,buy_on_quadrigacx,0.07000001,22.37597057,2017-09-29 08:03:35 -0400
sell_on_poloniex,0.07037031,buy_on_quadrigacx,0.07000001,15.38107134,2017-09-29 08:03:48 -0400
sell_on_poloniex,0.07039997,buy_on_quadrigacx,0.07000001,16.16852715,2017-09-29 08:04:01 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,16.75222625,2017-09-29 08:04:10 -0400
sell_on_poloniex,0.07039997,buy_on_quadrigacx,0.07000001,15.58437945,2017-09-29 08:04:21 -0400
sell_on_poloniex,0.07039997,buy_on_quadrigacx,0.07000001,14.68849605,2017-09-29 08:04:35 -0400
sell_on_poloniex,0.07039997,buy_on_quadrigacx,0.07000001,13.45729352,2017-09-29 08:04:50 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,13.50502879,2017-09-29 08:05:01 -0400
sell_on_poloniex,0.07039998,buy_on_quadrigacx,0.07000001,22.93318876,2017-09-29 08:05:09 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,22.93318876,2017-09-29 08:05:16 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,22.93318876,2017-09-29 08:05:26 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,22.93318876,2017-09-29 08:05:33 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,6.56185522,2017-09-29 08:05:43 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,13.40877672,2017-09-29 08:05:57 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,13.40873965,2017-09-29 08:06:07 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,22.93318876,2017-09-29 08:06:20 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,22.81447435,2017-09-29 08:06:28 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,22.81447435,2017-09-29 08:06:38 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,22.73246235,2017-09-29 08:06:51 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,21.73045835,2017-09-29 08:07:02 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,21.73045835,2017-09-29 08:07:10 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,18.03628227,2017-09-29 08:07:21 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,18.03628227,2017-09-29 08:07:30 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,14.99934659,2017-09-29 08:07:43 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,14.99934659,2017-09-29 08:07:50 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,5.55315755,2017-09-29 08:08:04 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,5.11357996,2017-09-29 08:08:17 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,5.11357996,2017-09-29 08:08:25 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,5.49085271,2017-09-29 08:08:32 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,5.49085271,2017-09-29 08:08:39 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,5.03934578,2017-09-29 08:08:48 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,4.8810426,2017-09-29 08:09:00 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,4.68306282,2017-09-29 08:09:08 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,5.14624351,2017-09-29 08:09:20 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,0.71753734,2017-09-29 08:09:29 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,2.14528173,2017-09-29 08:09:41 -0400
sell_on_poloniex,0.07037031,buy_on_quadrigacx,0.07000001,2.84677455,2017-09-29 08:09:50 -0400
sell_on_poloniex,0.0703703,buy_on_quadrigacx,0.07000001,0.1421054,2017-09-29 08:09:59 -0400
sell_on_poloniex,0.0703703,buy_on_quadrigacx,0.07000001,0.12817515,2017-09-29 08:10:13 -0400
sell_on_poloniex,0.0703703,buy_on_quadrigacx,0.07000001,0.12817515,2017-09-29 08:10:21 -0400
sell_on_poloniex,0.07039961,buy_on_quadrigacx,0.07000001,0.11383761,2017-09-29 08:14:37 -0400
sell_on_poloniex,0.07039961,buy_on_quadrigacx,0.07000001,0.72695486,2017-09-29 08:14:47 -0400
sell_on_poloniex,0.07039989,buy_on_quadrigacx,0.07000001,10.99133059,2017-09-29 08:15:00 -0400
sell_on_poloniex,0.07039983,buy_on_quadrigacx,0.07000001,0.014343,2017-09-29 08:15:08 -0400
sell_on_poloniex,0.07039967,buy_on_quadrigacx,0.07000001,10.99133059,2017-09-29 08:15:16 -0400
sell_on_poloniex,0.07039975,buy_on_quadrigacx,0.07000001,10.60911793,2017-09-29 08:15:28 -0400
sell_on_poloniex,0.07039976,buy_on_quadrigacx,0.07000001,10.60911793,2017-09-29 08:15:42 -0400
sell_on_poloniex,0.07039981,buy_on_quadrigacx,0.07000001,10.60911793,2017-09-29 08:15:49 -0400
sell_on_liqui,0.07044899,buy_on_quadrigacx,0.07000001,0.32419918,2017-09-29 08:15:59 -0400
sell_on_liqui,0.07044899,buy_on_quadrigacx,0.07000001,0.32419918,2017-09-29 08:16:12 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,10.52900866,2017-09-29 08:16:24 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,10.52900866,2017-09-29 08:16:36 -0400
sell_on_liqui,0.07054565,buy_on_quadrigacx,0.07000001,0.12865405,2017-09-29 08:16:44 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,10.52900866,2017-09-29 08:16:51 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,10.22840742,2017-09-29 08:17:04 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,10.22840742,2017-09-29 08:17:15 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,1,2017-09-29 08:17:28 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,10.22840742,2017-09-29 08:17:37 -0400
sell_on_poloniex,0.07039999,buy_on_quadrigacx,0.07000001,9.92780618,2017-09-29 08:17:49 -0400
sell_on_poloniex,0.0704006,buy_on_quadrigacx,0.07000001,9.92780618,2017-09-29 08:18:02 -0400
sell_on_poloniex,0.07042011,buy_on_quadrigacx,0.07000001,9.92780618,2017-09-29 08:18:10 -0400
sell_on_poloniex,0.07042025,buy_on_quadrigacx,0.07000001,2.67401297,2017-09-29 08:18:21 -0400
sell_on_poloniex,0.07042039,buy_on_quadrigacx,0.07000001,8.54597327,2017-09-29 08:18:32 -0400
sell_on_poloniex,0.07042043,buy_on_quadrigacx,0.07000001,3.18612131,2017-09-29 08:18:38 -0400
sell_on_poloniex,0.0704205,buy_on_quadrigacx,0.07000001,9.62720494,2017-09-29 08:18:47 -0400
sell_on_poloniex,0.0704206,buy_on_quadrigacx,0.07000001,9.62720494,2017-09-29 08:18:59 -0400
sell_on_poloniex,0.07042069,buy_on_quadrigacx,0.07000001,9.3266037,2017-09-29 08:19:08 -0400
sell_on_poloniex,0.07042084,buy_on_quadrigacx,0.07000001,3.22753974,2017-09-29 08:19:21 -0400
sell_on_poloniex,0.07042094,buy_on_quadrigacx,0.07000001,3.22753974,2017-09-29 08:19:28 -0400
sell_on_poloniex,0.07036043,buy_on_quadrigacx,0.07000001,9.0257615,2017-09-29 08:19:43 -0400
sell_on_poloniex,0.07036042,buy_on_quadrigacx,0.07000001,4.04563165,2017-09-29 08:19:50 -0400
sell_on_poloniex,0.07036043,buy_on_quadrigacx,0.07000001,3.96519159,2017-09-29 08:20:00 -0400
sell_on_poloniex,0.07036046,buy_on_quadrigacx,0.07000001,8.86220246,2017-09-29 08:20:08 -0400
sell_on_poloniex,0.07036354,buy_on_quadrigacx,0.07000001,8.86220246,2017-09-29 08:20:22 -0400
sell_on_poloniex,0.07036437,buy_on_quadrigacx,0.07000001,0.014944,2017-09-29 08:20:30 -0400
sell_on_poloniex,0.07043355,buy_on_quadrigacx,0.07000001,0.014387,2017-09-29 08:20:43 -0400
sell_on_poloniex,0.07043458,buy_on_quadrigacx,0.07000001,0.014257,2017-09-29 08:20:51 -0400
sell_on_poloniex,0.07043566,buy_on_quadrigacx,0.07000001,0.013656,2017-09-29 08:20:58 -0400
sell_on_poloniex,0.07044026,buy_on_quadrigacx,0.07000001,0.014766,2017-09-29 08:21:10 -0400
sell_on_poloniex,0.07044019,buy_on_quadrigacx,0.07000001,4.15311484,2017-09-29 08:21:24 -0400
sell_on_poloniex,0.07049129,buy_on_quadrigacx,0.07000001,0.014496,2017-09-29 08:21:37 -0400
sell_on_poloniex,0.07049177,buy_on_quadrigacx,0.07000001,1.86236691,2017-09-29 08:21:47 -0400
sell_on_liqui,0.07073951,buy_on_poloniex,0.070031,1.119,2017-09-29 10:24:42 -0400
sell_on_liqui,0.07056871,buy_on_poloniex,0.07015824,0.04869903,2017-09-29 10:30:55 -0400
sell_on_liqui,0.07073666,buy_on_poloniex,0.06993588,0.50014456,2017-09-29 10:46:22 -0400
sell_on_liqui,0.07068141,buy_on_poloniex,0.07022101,1.1,2017-09-29 10:54:22 -0400
sell_on_poloniex,0.07010028,buy_on_liqui,0.06969198,0.3464704,2017-09-29 12:04:26 -0400
sell_on_poloniex,0.0701,buy_on_liqui,0.06940404,0.08465766,2017-09-29 12:06:12 -0400
sell_on_poloniex,0.0701,buy_on_liqui,0.069,10.97797525,2017-09-29 12:06:45 -0400
sell_on_poloniex,0.0701,buy_on_liqui,0.06956759,0.23903452,2017-09-29 12:07:09 -0400
sell_on_poloniex,0.07010002,buy_on_liqui,0.0695676,0.11014111,2017-09-29 12:07:23 -0400
sell_on_poloniex,0.0701,buy_on_liqui,0.0695676,0.11014111,2017-09-29 12:07:34 -0400
sell_on_poloniex,0.0701,buy_on_liqui,0.0695676,0.11014111,2017-09-29 12:07:46 -0400
sell_on_poloniex,0.0701,buy_on_liqui,0.06939267,0.08102126,2017-09-29 12:07:55 -0400
sell_on_poloniex,0.0701,buy_on_liqui,0.06958269,0.25235402,2017-09-29 12:08:06 -0400
sell_on_poloniex,0.0701,buy_on_liqui,0.06956652,0.35146381,2017-09-29 12:08:18 -0400
sell_on_poloniex,0.07010011,buy_on_liqui,0.06956651,2.55455601,2017-09-29 12:08:33 -0400
sell_on_poloniex,0.0701,buy_on_liqui,0.06956651,7.35162659,2017-09-29 12:08:43 -0400
sell_on_poloniex,0.0701,buy_on_liqui,0.06956651,0.21895898,2017-09-29 12:08:57 -0400
sell_on_poloniex,0.07009335,buy_on_liqui,0.06972758,0.19440644,2017-09-29 12:09:11 -0400
sell_on_poloniex,0.07009341,buy_on_liqui,0.06972758,0.19440644,2017-09-29 12:09:24 -0400
sell_on_poloniex,0.0700899,buy_on_liqui,0.06972758,0.02853477,2017-09-29 12:09:36 -0400
sell_on_poloniex,0.07010473,buy_on_liqui,0.06972758,0.19440644,2017-09-29 12:09:49 -0400
sell_on_poloniex,0.07014395,buy_on_liqui,0.06972757,0.23903452,2017-09-29 12:10:02 -0400
sell_on_poloniex,0.07014395,buy_on_liqui,0.06972758,0.19440644,2017-09-29 12:10:13 -0400
sell_on_poloniex,0.07014395,buy_on_liqui,0.06972758,0.10313414,2017-09-29 12:10:25 -0400
sell_on_poloniex,0.07018172,buy_on_liqui,0.06981001,0.35004381,2017-09-29 12:10:43 -0400
sell_on_poloniex,0.07018172,buy_on_liqui,0.06981001,0.35004381,2017-09-29 12:10:56 -0400
sell_on_poloniex,0.07018181,buy_on_liqui,0.06981001,0.35004381,2017-09-29 12:11:03 -0400
sell_on_poloniex,0.07018172,buy_on_liqui,0.06981001,0.35004381,2017-09-29 12:11:17 -0400
sell_on_poloniex,0.07018172,buy_on_liqui,0.06981001,0.35004381,2017-09-29 12:11:24 -0400
sell_on_poloniex,0.07018172,buy_on_liqui,0.06981001,0.35004381,2017-09-29 12:11:34 -0400
sell_on_poloniex,0.07018172,buy_on_liqui,0.06981001,0.35004381,2017-09-29 12:11:46 -0400
sell_on_poloniex,0.07018172,buy_on_liqui,0.06981001,0.35004381,2017-09-29 12:11:57 -0400
sell_on_poloniex,0.07018172,buy_on_liqui,0.06981,0.88778541,2017-09-29 12:12:08 -0400
sell_on_poloniex,0.07018172,buy_on_liqui,0.06981,0.88778541,2017-09-29 12:12:17 -0400
sell_on_poloniex,0.07018172,buy_on_liqui,0.06980993,0.03314707,2017-09-29 12:12:27 -0400
sell_on_poloniex,0.07018173,buy_on_liqui,0.06980993,0.03314707,2017-09-29 12:12:34 -0400
sell_on_poloniex,0.0701818,buy_on_liqui,0.06981,13.73189518,2017-09-29 12:12:46 -0400
sell_on_poloniex,0.07018177,buy_on_liqui,0.06981,1.35521655,2017-09-29 12:12:55 -0400
sell_on_poloniex,0.07014748,buy_on_liqui,0.06956652,0.23903453,2017-09-29 12:13:13 -0400
sell_on_poloniex,0.07018177,buy_on_liqui,0.0697415,0.1078143,2017-09-29 12:13:22 -0400
sell_on_poloniex,0.07018177,buy_on_liqui,0.0697415,0.1078143,2017-09-29 12:13:32 -0400
sell_on_poloniex,0.07014748,buy_on_liqui,0.0697415,0.1078143,2017-09-29 12:13:42 -0400
sell_on_poloniex,0.07014748,buy_on_liqui,0.0697415,0.1078143,2017-09-29 12:13:53 -0400
sell_on_poloniex,0.07018,buy_on_liqui,0.06981,0.30124494,2017-09-29 12:14:29 -0400
sell_on_poloniex,0.07018176,buy_on_liqui,0.0698,1.16135702,2017-09-29 12:14:39 -0400
sell_on_poloniex,0.07018176,buy_on_liqui,0.0698,1.11908323,2017-09-29 12:14:50 -0400
sell_on_poloniex,0.0702,buy_on_liqui,0.0698,2,2017-09-29 12:14:57 -0400
sell_on_poloniex,0.0702,buy_on_liqui,0.06956652,0.35121034,2017-09-29 12:15:06 -0400
sell_on_poloniex,0.0702,buy_on_liqui,0.0697484,0.04207421,2017-09-29 12:15:19 -0400
sell_on_poloniex,0.0702,buy_on_liqui,0.0697484,0.04207421,2017-09-29 12:15:32 -0400
sell_on_poloniex,0.0702,buy_on_liqui,0.0698,0.81240326,2017-09-29 12:15:40 -0400
sell_on_poloniex,0.0702,buy_on_liqui,0.0698,0.81240326,2017-09-29 12:15:51 -0400
sell_on_poloniex,0.0702,buy_on_liqui,0.0698,0.71240326,2017-09-29 12:15:58 -0400
sell_on_poloniex,0.07018176,buy_on_liqui,0.06974847,0.1951691,2017-09-29 12:16:07 -0400
sell_on_poloniex,0.07027019,buy_on_liqui,0.06956652,0.00088576,2017-09-29 12:16:18 -0400
sell_on_poloniex,0.07018176,buy_on_liqui,0.06974847,0.07756407,2017-09-29 12:16:29 -0400
sell_on_poloniex,0.07018176,buy_on_liqui,0.06974847,0.07756407,2017-09-29 12:16:38 -0400
sell_on_poloniex,0.0702594,buy_on_liqui,0.0699,11.18024696,2017-09-29 12:19:13 -0400
sell_on_poloniex,0.0702594,buy_on_liqui,0.06989998,2.12951131,2017-09-29 12:19:26 -0400
sell_on_poloniex,0.0702594,buy_on_liqui,0.06989998,2.12951131,2017-09-29 12:19:33 -0400
sell_on_poloniex,0.07025941,buy_on_liqui,0.06989996,0.041064,2017-09-29 12:19:43 -0400
sell_on_poloniex,0.07025941,buy_on_liqui,0.06989996,0.041064,2017-09-29 12:19:56 -0400
sell_on_poloniex,0.07025962,buy_on_liqui,0.06989996,0.09946,2017-09-29 12:20:02 -0400
sell_on_poloniex,0.07026001,buy_on_liqui,0.06989995,14.62609277,2017-09-29 12:20:15 -0400
sell_on_poloniex,0.07026033,buy_on_liqui,0.06989994,0.036111,2017-09-29 12:20:24 -0400
sell_on_poloniex,0.07026022,buy_on_liqui,0.06989995,0.02641,2017-09-29 12:20:37 -0400
sell_on_poloniex,0.07026022,buy_on_liqui,0.06989995,0.02641,2017-09-29 12:20:49 -0400
